0.000000, -0.967562, 48.486360
0.000000, -0.955908, 48.486360
0.000000, -0.924994, 48.486360
0.000000, -0.809359, 48.486360
0.000000, -0.772802, 48.486360
0.000000, -0.761067, 48.486360
0.000000, -0.726239, 48.486360
0.000000, -0.661317, 48.486360
0.000000, -0.574665, 48.486360
0.000000, -0.429547, 48.486360
0.000000, -0.403162, 48.486360
0.000000, -0.352439, 48.486360
0.000000, -0.347379, 48.486360
0.000000, -0.131143, 48.486360
0.000000, -0.101096, 48.486360
0.000000, -0.099223, 48.486360
0.000000, -0.061196, 48.486360
0.000000, -0.014919, 48.486360
0.000000, 0.012783, 48.486360
0.000000, 0.032706, 48.486360
0.000000, 0.128088, 48.486360
0.000000, 0.142189, 48.486360
0.000000, 0.152832, 48.486360
0.000000, 0.161953, 31.071373
0.000000, 0.182563, 31.071373
0.000000, 0.198873, 31.071373
0.000000, 0.224176, 48.486360
0.000000, 0.299826, 48.486360
0.000000, 0.336240, 48.486360
0.000000, 0.348437, 31.071373
0.000000, 0.392071, 48.486360
0.000000, 0.467448, 31.071373
0.000000, 0.481407, 31.071373
0.000000, 0.500089, 31.071373
0.000000, 0.516872, 31.071373
0.000000, 0.517247, 48.486360
0.000000, 0.641392, 48.486360
0.000000, 0.719257, 48.486360
0.000000, 0.766016, 48.486360
0.000000, 0.788643, 48.486360
0.000000, 0.796080, 48.486360
0.000000, 0.804117, 48.486360
0.000000, 0.809283, 48.486360
0.000000, 0.823708, 48.486360
0.000000, 0.858127, 48.486360
0.000000, 0.990668, 48.486360
1.000000, -0.970298, 48.486360
1.000000, -0.943815, 48.486360
1.000000, -0.915022, 48.486360
1.000000, -0.866480, 48.486360
1.000000, -0.846871, 48.486360
1.000000, -0.842988, 48.486360
1.000000, -0.842795, 48.486360
1.000000, -0.730437, 48.486360
1.000000, -0.696115, 48.486360
1.000000, -0.597962, 48.486360
1.000000, -0.394302, 48.486360
1.000000, -0.275722, 48.486360
1.000000, -0.159211, 48.486360
1.000000, -0.141256, 48.486360
1.000000, -0.125740, 48.486360
1.000000, -0.033728, 48.486360
1.000000, 0.021610, 48.486360
1.000000, 0.186186, 48.486360
1.000000, 0.309466, 48.486360
1.000000, 0.371898, 48.486360
1.000000, 0.390033, 48.486360
1.000000, 0.497037, 48.486360
1.000000, 0.672213, 48.486360
1.000000, 0.781897, 48.486360
1.000000, 0.919889, 48.486360
1.000000, 0.921244, 48.486360
1.000000, 0.981730, 48.486360
2.000000, -0.910552, 48.486360
2.000000, -0.691969, 48.486360
2.000000, -0.526860, 48.486360
2.000000, -0.434821, 48.486360
2.000000, -0.429445, 48.486360
2.000000, -0.280286, 48.486360
2.000000, -0.243421, 48.486360
2.000000, -0.215732, 48.486360
2.000000, -0.187581, 48.486360
2.000000, -0.086834, 48.486360
2.000000, 0.007336, 48.486360
2.000000, 0.057830, 48.486360
2.000000, 0.247700, 48.486360
2.000000, 0.256425, 48.486360
2.000000, 0.368653, 48.486360
2.000000, 0.379127, 48.486360
2.000000, 0.425707, 48.486360
2.000000, 0.453943, 48.486360
2.000000, 0.553843, 48.486360
2.000000, 0.768436, 48.486360
2.000000, 0.776801, 48.486360
2.000000, 0.919587, 48.486360
3.000000, -0.977925, 48.486360
3.000000, -0.873620, 48.486360
3.000000, -0.768081, 48.486360
3.000000, -0.655135, 48.486360
3.000000, -0.607287, 48.486360
3.000000, -0.569562, 48.486360
3.000000, -0.355381, 48.486360
3.000000, -0.353966, 48.486360
3.000000, -0.302806, 48.486360
3.000000, -0.084811, 48.486360
3.000000, -0.065810, 48.486360
3.000000, -0.048439, 48.486360
3.000000, -0.028601, 48.486360
3.000000, 0.183663, 48.486360
3.000000, 0.193151, 48.486360
3.000000, 0.424803, 48.486360
3.000000, 0.429615, 48.486360
3.000000, 0.445014, 48.486360
3.000000, 0.592821, 48.486360
3.000000, 0.604334, 48.486360
3.000000, 0.608955, 48.486360
3.000000, 0.660209, 48.486360
3.000000, 0.663608, 48.486360
3.000000, 0.844709, 48.486360
3.000000, 0.846319, 48.486360
3.000000, 0.902584, 48.486360
3.000000, 0.995187, 48.486360
4.000000, -0.964337, 48.486360
4.000000, -0.858288, 48.486360
4.000000, -0.800626, 48.486360
4.000000, -0.693736, 48.486360
4.000000, -0.617292, 48.486360
4.000000, -0.491058, 48.486360
4.000000, -0.451089, 48.486360
4.000000, -0.434801, 48.486360
4.000000, -0.357472, 48.486360
4.000000, -0.270608, 48.486360
4.000000, -0.245407, 48.486360
4.000000, -0.221994, 48.486360
4.000000, -0.162303, 48.486360
4.000000, -0.091033, 48.486360
4.000000, 0.169608, 48.486360
4.000000, 0.287737, 48.486360
